State,Season,Year Month,Age Category,Sex,Race,Monthly Rate,Rate Type
COVID-NET,2023-24,202401.0,40-49 years,All,All,11.9,Observed
COVID-NET,2023-24,202311.0,40-49 years,All,All,7.5,Observed
COVID-NET,2023-24,202310.0,40-49 years,All,All,6.8,Observed
COVID-NET,2023-24,202403.0,40-49 years,All,All,3.9,Observed
COVID-NET,2023-24,202409.0,40-49 years,All,All,5,Observed
COVID-NET,2023-24,202408.0,40-49 years,All,All,8,Observed
COVID-NET,2023-24,202405.0,40-49 years,All,All,1.9,Observed
COVID-NET,2023-24,202406.0,40-49 years,All,All,3.6,Observed
COVID-NET,2023-24,202407.0,40-49 years,All,All,6.6,Observed
COVID-NET,2023-24,202312.0,40-49 years,All,All,10.7,Observed
MN,2023-24,202404.0,≥85 years,All,All,65.2,Observed
MN,2023-24,202402.0,≥85 years,All,All,193.7,Observed
MN,2023-24,202401.0,≥85 years,All,All,342.1,Observed
MN,2023-24,202311.0,≥85 years,All,All,311.3,Observed
MN,2023-24,202310.0,≥85 years,All,All,302.3,Observed
MN,2023-24,202403.0,≥85 years,All,All,137.6,Observed
MN,2023-24,202409.0,≥85 years,All,All,211.8,Observed
MN,2023-24,202408.0,≥85 years,All,All,253.4,Observed
MN,2023-24,202405.0,≥85 years,All,All,65.2,Observed
MN,2023-24,202406.0,≥85 years,All,All,103.2,Observed
MN,2023-24,202407.0,≥85 years,All,All,222.6,Observed
MN,2023-24,202312.0,≥85 years,All,All,436.2,Observed
OR,2023-24,202404.0,≥18 years (Adults),All,"Black, non-Hispanic",31.1,Observed
OR,2023-24,202402.0,≥18 years (Adults),All,"Black, non-Hispanic",112,Observed
OR,2023-24,202401.0,≥18 years (Adults),All,"Black, non-Hispanic",105.8,Observed
OR,2023-24,202311.0,≥18 years (Adults),All,"Black, non-Hispanic",62.2,Observed
OR,2023-24,202310.0,≥18 years (Adults),All,"Black, non-Hispanic",99.5,Observed
OR,2023-24,202403.0,≥18 years (Adults),All,"Black, non-Hispanic",24.9,Observed
OR,2023-24,202409.0,≥18 years (Adults),All,"Black, non-Hispanic",68.4,Observed
OR,2023-24,202408.0,≥18 years (Adults),All,"Black, non-Hispanic",99.5,Observed
OR,2023-24,202405.0,≥18 years (Adults),All,"Black, non-Hispanic",18.7,Observed
OR,2023-24,202406.0,≥18 years (Adults),All,"Black, non-Hispanic",49.8,Observed
OR,2023-24,202407.0,≥18 years (Adults),All,"Black, non-Hispanic",80.9,Observed
OR,2023-24,202312.0,≥18 years (Adults),All,"Black, non-Hispanic",68.4,Observed
MN,2023-24,202404.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",23.9,Observed
MN,2023-24,202402.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",47.8,Observed
MN,2023-24,202401.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",95.7,Observed
MN,2023-24,202311.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",143.5,Observed
MN,2023-24,202310.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",191.4,Observed
MN,2023-24,202403.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",71.8,Observed
MN,2023-24,202409.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",143.5,Observed
MN,2023-24,202408.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",215.3,Observed
MN,2023-24,202405.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",47.8,Observed
MN,2023-24,202406.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",23.9,Observed
MN,2023-24,202407.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",119.6,Observed
MN,2023-24,202312.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",191.4,Observed
COVID-NET,2023-24,202404.0,All,All,"A/PI, non-Hispanic",4.5,Observed
COVID-NET,2023-24,202402.0,All,All,"A/PI, non-Hispanic",11.2,Observed
COVID-NET,2023-24,202401.0,All,All,"A/PI, non-Hispanic",17.6,Observed
COVID-NET,2023-24,202311.0,All,All,"A/PI, non-Hispanic",12.4,Observed
COVID-NET,2023-24,202310.0,All,All,"A/PI, non-Hispanic",9.7,Observed
COVID-NET,2023-24,202403.0,All,All,"A/PI, non-Hispanic",6.6,Observed
COVID-NET,2023-24,202409.0,All,All,"A/PI, non-Hispanic",7.8,Observed
COVID-NET,2023-24,202408.0,All,All,"A/PI, non-Hispanic",13.7,Observed
COVID-NET,2023-24,202405.0,All,All,"A/PI, non-Hispanic",4.8,Observed
COVID-NET,2023-24,202406.0,All,All,"A/PI, non-Hispanic",8.1,Observed
COVID-NET,2023-24,202407.0,All,All,"A/PI, non-Hispanic",14.4,Observed
COVID-NET,2023-24,202312.0,All,All,"A/PI, non-Hispanic",17.8,Observed
NM,2023-24,202404.0,≥18 years (Adults),Female,All,43.2,Observed
NM,2023-24,202402.0,≥18 years (Adults),Female,All,90.2,Observed
NM,2023-24,202401.0,≥18 years (Adults),Female,All,86.3,Observed
NM,2023-24,202311.0,≥18 years (Adults),Female,All,219.7,Observed
NM,2023-24,202310.0,≥18 years (Adults),Female,All,149.6,Observed
NM,2023-24,202403.0,≥18 years (Adults),Female,All,76.3,Observed
NM,2023-24,202409.0,≥18 years (Adults),Female,All,73.2,Observed
NM,2023-24,202408.0,≥18 years (Adults),Female,All,103.3,Observed
NM,2023-24,202405.0,≥18 years (Adults),Female,All,47,Observed
NM,2023-24,202406.0,≥18 years (Adults),Female,All,52.4,Observed
NM,2023-24,202407.0,≥18 years (Adults),Female,All,91.7,Observed
NM,2023-24,202312.0,≥18 years (Adults),Female,All,157.3,Observed
CT,2023-24,202404.0,≥18 years (Adults),Female,All,49.7,Observed
CT,2023-24,202402.0,≥18 years (Adults),Female,All,150,Observed
CT,2023-24,202401.0,≥18 years (Adults),Female,All,284.9,Observed
CT,2023-24,202311.0,≥18 years (Adults),Female,All,181.1,Observed
CT,2023-24,202310.0,≥18 years (Adults),Female,All,158,Observed
CT,2023-24,202403.0,≥18 years (Adults),Female,All,88.8,Observed
CT,2023-24,202409.0,≥18 years (Adults),Female,All,139.4,Observed
CT,2023-24,202408.0,≥18 years (Adults),Female,All,143.8,Observed
CT,2023-24,202405.0,≥18 years (Adults),Female,All,53.3,Observed
CT,2023-24,202406.0,≥18 years (Adults),Female,All,57.7,Observed
CT,2023-24,202407.0,≥18 years (Adults),Female,All,106.5,Observed
CT,2023-24,202312.0,≥18 years (Adults),Female,All,316.9,Observed
CO,2022-23,202304.0,≥18 years (Adults),All,Hispanic,23.6,Observed
CO,2022-23,202212.0,≥18 years (Adults),All,Hispanic,56.4,Observed
CO,2022-23,202301.0,≥18 years (Adults),All,Hispanic,40,Observed
CO,2022-23,202210.0,≥18 years (Adults),All,Hispanic,51.1,Observed
CO,2022-23,202308.0,≥18 years (Adults),All,Hispanic,24.1,Observed
CO,2022-23,202307.0,≥18 years (Adults),All,Hispanic,4.3,Observed
CO,2022-23,202305.0,≥18 years (Adults),All,Hispanic,12,Observed
CO,2022-23,202302.0,≥18 years (Adults),All,Hispanic,37.6,Observed
CO,2022-23,202306.0,≥18 years (Adults),All,Hispanic,3.9,Observed
CO,2022-23,202303.0,≥18 years (Adults),All,Hispanic,40.5,Observed
CO,2022-23,202211.0,≥18 years (Adults),All,Hispanic,80,Observed
CO,2022-23,202309.0,≥18 years (Adults),All,Hispanic,30.4,Observed
COVID-NET,2022-23,202304.0,1-4 years,All,All,2.1,Observed
COVID-NET,2022-23,202212.0,1-4 years,All,All,8.1,Observed
COVID-NET,2022-23,202301.0,1-4 years,All,All,7.3,Observed
COVID-NET,2022-23,202210.0,1-4 years,All,All,14.1,Observed
COVID-NET,2022-23,202308.0,1-4 years,All,All,4.5,Observed
COVID-NET,2022-23,202307.0,1-4 years,All,All,1.3,Observed
COVID-NET,2022-23,202305.0,1-4 years,All,All,1.9,Observed
COVID-NET,2022-23,202302.0,1-4 years,All,All,4.7,Observed
COVID-NET,2022-23,202306.0,1-4 years,All,All,1,Observed
COVID-NET,2022-23,202303.0,1-4 years,All,All,4.6,Observed
COVID-NET,2022-23,202211.0,1-4 years,All,All,7.7,Observed
COVID-NET,2022-23,202309.0,1-4 years,All,All,4,Observed
MN,2022-23,202304.0,18-29 years,All,All,2.9,Observed
MN,2022-23,202212.0,18-29 years,All,All,21,Observed
MN,2022-23,202301.0,18-29 years,All,All,14.4,Observed
MN,2022-23,202210.0,18-29 years,All,All,36,Observed
MN,2022-23,202308.0,18-29 years,All,All,4.7,Observed
MN,2022-23,202307.0,18-29 years,All,All,0.6,Observed
MN,2022-23,202305.0,18-29 years,All,All,1.9,Observed
MN,2022-23,202302.0,18-29 years,All,All,9.5,Observed
MN,2022-23,202306.0,18-29 years,All,All,0.2,Observed
MN,2022-23,202303.0,18-29 years,All,All,6.8,Observed
MN,2022-23,202211.0,18-29 years,All,All,21.6,Observed
MN,2022-23,202309.0,18-29 years,All,All,6,Observed
CA,2022-23,202304.0,75-84 years,All,All,107.6,Observed
CA,2022-23,202212.0,75-84 years,All,All,219,Observed
CA,2022-23,202301.0,75-84 years,All,All,138.5,Observed
CA,2022-23,202210.0,75-84 years,All,All,196.4,Observed
CA,2022-23,202308.0,75-84 years,All,All,120.3,Observed
CA,2022-23,202307.0,75-84 years,All,All,91.6,Observed
CA,2022-23,202305.0,75-84 years,All,All,84.4,Observed
CA,2022-23,202302.0,75-84 years,All,All,112.5,Observed
CA,2022-23,202306.0,75-84 years,All,All,65.7,Observed
CA,2022-23,202303.0,75-84 years,All,All,128,Observed
CA,2022-23,202211.0,75-84 years,All,All,146.2,Observed
CA,2022-23,202309.0,75-84 years,All,All,117.5,Observed
NM,2022-23,202304.0,50-64 years,All,All,22.9,Observed
NM,2022-23,202212.0,50-64 years,All,All,48.1,Observed
NM,2022-23,202301.0,50-64 years,All,All,25.1,Observed
NM,2022-23,202210.0,50-64 years,All,All,60.2,Observed
NM,2022-23,202308.0,50-64 years,All,All,10.8,Observed
NM,2022-23,202307.0,50-64 years,All,All,6.9,Observed
NM,2022-23,202305.0,50-64 years,All,All,12.6,Observed
NM,2022-23,202302.0,50-64 years,All,All,21.6,Observed
NM,2022-23,202306.0,50-64 years,All,All,9.1,Observed
NM,2022-23,202303.0,50-64 years,All,All,27.3,Observed
NM,2022-23,202211.0,50-64 years,All,All,61.9,Observed
NM,2022-23,202309.0,50-64 years,All,All,16.5,Observed
COVID-NET,2022-23,202304.0,0-17 years (Children),All,"Black, non-Hispanic",2.7,Observed
COVID-NET,2022-23,202212.0,0-17 years (Children),All,"Black, non-Hispanic",8.1,Observed
COVID-NET,2022-23,202301.0,0-17 years (Children),All,"Black, non-Hispanic",8,Observed
COVID-NET,2022-23,202210.0,0-17 years (Children),All,"Black, non-Hispanic",12.6,Observed
COVID-NET,2022-23,202308.0,0-17 years (Children),All,"Black, non-Hispanic",5,Observed
COVID-NET,2022-23,202307.0,0-17 years (Children),All,"Black, non-Hispanic",1,Observed
COVID-NET,2022-23,202305.0,0-17 years (Children),All,"Black, non-Hispanic",2.1,Observed
COVID-NET,2022-23,202302.0,0-17 years (Children),All,"Black, non-Hispanic",5,Observed
COVID-NET,2022-23,202306.0,0-17 years (Children),All,"Black, non-Hispanic",1.5,Observed
COVID-NET,2022-23,202303.0,0-17 years (Children),All,"Black, non-Hispanic",4.3,Observed
COVID-NET,2022-23,202211.0,0-17 years (Children),All,"Black, non-Hispanic",4.7,Observed
COVID-NET,2022-23,202309.0,0-17 years (Children),All,"Black, non-Hispanic",4.3,Observed
MD,2022-23,202304.0,All,All,"A/PI, non-Hispanic",4.9,Observed
MD,2022-23,202212.0,All,All,"A/PI, non-Hispanic",17.5,Observed
MD,2022-23,202301.0,All,All,"A/PI, non-Hispanic",17,Observed
MD,2022-23,202210.0,All,All,"A/PI, non-Hispanic",26.1,Observed
MD,2022-23,202308.0,All,All,"A/PI, non-Hispanic",5.4,Observed
MD,2022-23,202307.0,All,All,"A/PI, non-Hispanic",4.2,Observed
MD,2022-23,202305.0,All,All,"A/PI, non-Hispanic",5.1,Observed
MD,2022-23,202302.0,All,All,"A/PI, non-Hispanic",10,Observed
MD,2022-23,202306.0,All,All,"A/PI, non-Hispanic",4.4,Observed
MD,2022-23,202303.0,All,All,"A/PI, non-Hispanic",7.2,Observed
MD,2022-23,202211.0,All,All,"A/PI, non-Hispanic",10,Observed
MD,2022-23,202309.0,All,All,"A/PI, non-Hispanic",10.5,Observed
CT,2022-23,202304.0,All,All,"White, non-Hispanic",18.7,Observed
CT,2022-23,202212.0,All,All,"White, non-Hispanic",102.5,Observed
CT,2022-23,202301.0,All,All,"White, non-Hispanic",101,Observed
CT,2022-23,202210.0,All,All,"White, non-Hispanic",140.5,Observed
CT,2022-23,202308.0,All,All,"White, non-Hispanic",27.4,Observed
CT,2022-23,202307.0,All,All,"White, non-Hispanic",10.3,Observed
CT,2022-23,202305.0,All,All,"White, non-Hispanic",9.9,Observed
CT,2022-23,202302.0,All,All,"White, non-Hispanic",46.8,Observed
CT,2022-23,202306.0,All,All,"White, non-Hispanic",9.8,Observed
CT,2022-23,202303.0,All,All,"White, non-Hispanic",31.8,Observed
CT,2022-23,202211.0,All,All,"White, non-Hispanic",63.8,Observed
CT,2022-23,202309.0,All,All,"White, non-Hispanic",38.9,Observed
OR,2022-23,202304.0,≥18 years (Adults),Female,All,58.1,Observed
OR,2022-23,202212.0,≥18 years (Adults),Female,All,182,Observed
OR,2022-23,202301.0,≥18 years (Adults),Female,All,120.4,Observed
OR,2022-23,202210.0,≥18 years (Adults),Female,All,244.8,Observed
OR,2022-23,202308.0,≥18 years (Adults),Female,All,70.9,Observed
OR,2022-23,202307.0,≥18 years (Adults),Female,All,42.4,Observed
OR,2022-23,202305.0,≥18 years (Adults),Female,All,41.9,Observed
OR,2022-23,202302.0,≥18 years (Adults),Female,All,91.9,Observed
OR,2022-23,202306.0,≥18 years (Adults),Female,All,39.5,Observed
OR,2022-23,202303.0,≥18 years (Adults),Female,All,91.3,Observed
OR,2022-23,202211.0,≥18 years (Adults),Female,All,165.7,Observed
OR,2022-23,202309.0,≥18 years (Adults),Female,All,102.9,Observed
CO,2022-23,202304.0,≥18 years (Adults),Male,All,41,Observed
CO,2022-23,202212.0,≥18 years (Adults),Male,All,118.4,Observed
CO,2022-23,202301.0,≥18 years (Adults),Male,All,71.9,Observed
CO,2022-23,202210.0,≥18 years (Adults),Male,All,123.7,Observed
CO,2022-23,202308.0,≥18 years (Adults),Male,All,40.4,Observed
CO,2022-23,202307.0,≥18 years (Adults),Male,All,15.1,Observed
CO,2022-23,202305.0,≥18 years (Adults),Male,All,30.2,Observed
CO,2022-23,202302.0,≥18 years (Adults),Male,All,79.4,Observed
CO,2022-23,202306.0,≥18 years (Adults),Male,All,17.4,Observed
CO,2022-23,202303.0,≥18 years (Adults),Male,All,71.2,Observed
CO,2022-23,202211.0,≥18 years (Adults),Male,All,155.2,Observed
CO,2022-23,202309.0,≥18 years (Adults),Male,All,72.5,Observed
MD,2022-23,202304.0,All,All,Hispanic,2.1,Observed
MD,2022-23,202212.0,All,All,Hispanic,21.4,Observed
MD,2022-23,202301.0,All,All,Hispanic,24.2,Observed
MD,2022-23,202210.0,All,All,Hispanic,26.2,Observed
MD,2022-23,202308.0,All,All,Hispanic,5.8,Observed
MD,2022-23,202307.0,All,All,Hispanic,3.8,Observed
MD,2022-23,202305.0,All,All,Hispanic,2.1,Observed
MD,2022-23,202302.0,All,All,Hispanic,13.2,Observed
MD,2022-23,202306.0,All,All,Hispanic,1.8,Observed
MD,2022-23,202303.0,All,All,Hispanic,4.8,Observed
MD,2022-23,202211.0,All,All,Hispanic,12.9,Observed
MD,2022-23,202309.0,All,All,Hispanic,8.6,Observed
COVID-NET,2022-23,202304.0,6mo-<12 months,All,All,19.9,Observed
COVID-NET,2022-23,202212.0,6mo-<12 months,All,All,40.8,Observed
COVID-NET,2022-23,202301.0,6mo-<12 months,All,All,27.6,Observed
COVID-NET,2022-23,202210.0,6mo-<12 months,All,All,44.7,Observed
COVID-NET,2022-23,202308.0,6mo-<12 months,All,All,21.5,Observed
COVID-NET,2022-23,202307.0,6mo-<12 months,All,All,7.7,Observed
COVID-NET,2022-23,202305.0,6mo-<12 months,All,All,6.6,Observed
COVID-NET,2022-23,202302.0,6mo-<12 months,All,All,22.6,Observed
COVID-NET,2022-23,202306.0,6mo-<12 months,All,All,7.7,Observed
COVID-NET,2022-23,202303.0,6mo-<12 months,All,All,25.9,Observed
COVID-NET,2022-23,202211.0,6mo-<12 months,All,All,38.1,Observed
COVID-NET,2022-23,202309.0,6mo-<12 months,All,All,20.4,Observed
COVID-NET,2022-23,202304.0,1-<2 years,All,All,3.1,Observed
COVID-NET,2022-23,202212.0,1-<2 years,All,All,14.5,Observed
COVID-NET,2022-23,202301.0,1-<2 years,All,All,13.4,Observed
COVID-NET,2022-23,202210.0,1-<2 years,All,All,22.8,Observed
COVID-NET,2022-23,202308.0,1-<2 years,All,All,8.8,Observed
COVID-NET,2022-23,202307.0,1-<2 years,All,All,2.6,Observed
COVID-NET,2022-23,202305.0,1-<2 years,All,All,4.3,Observed
COVID-NET,2022-23,202302.0,1-<2 years,All,All,8.6,Observed
COVID-NET,2022-23,202306.0,1-<2 years,All,All,2,Observed
COVID-NET,2022-23,202303.0,1-<2 years,All,All,9.1,Observed
COVID-NET,2022-23,202211.0,1-<2 years,All,All,14.3,Observed
COVID-NET,2022-23,202309.0,1-<2 years,All,All,8.6,Observed
GA,2022-23,202304.0,18-29 years,All,All,3.8,Observed
GA,2022-23,202212.0,18-29 years,All,All,15.9,Observed
GA,2022-23,202301.0,18-29 years,All,All,15.4,Observed
GA,2022-23,202210.0,18-29 years,All,All,21,Observed
GA,2022-23,202308.0,18-29 years,All,All,8.5,Observed
GA,2022-23,202307.0,18-29 years,All,All,2.4,Observed
GA,2022-23,202305.0,18-29 years,All,All,2.2,Observed
GA,2022-23,202302.0,18-29 years,All,All,7.8,Observed
GA,2022-23,202306.0,18-29 years,All,All,3.5,Observed
GA,2022-23,202303.0,18-29 years,All,All,5.6,Observed
GA,2022-23,202211.0,18-29 years,All,All,6.5,Observed
GA,2022-23,202309.0,18-29 years,All,All,5.8,Observed
COVID-NET,2022-23,202304.0,0-<6 months,All,All,13.2,Observed
COVID-NET,2022-23,202212.0,0-<6 months,All,All,102.7,Observed
COVID-NET,2022-23,202301.0,0-<6 months,All,All,76.7,Observed
COVID-NET,2022-23,202210.0,0-<6 months,All,All,106,Observed
COVID-NET,2022-23,202308.0,0-<6 months,All,All,49.1,Observed
COVID-NET,2022-23,202307.0,0-<6 months,All,All,13.2,Observed
COVID-NET,2022-23,202305.0,0-<6 months,All,All,20.4,Observed
COVID-NET,2022-23,202302.0,0-<6 months,All,All,48.6,Observed
COVID-NET,2022-23,202306.0,0-<6 months,All,All,9.4,Observed
COVID-NET,2022-23,202303.0,0-<6 months,All,All,41.9,Observed
COVID-NET,2022-23,202211.0,0-<6 months,All,All,78.9,Observed
COVID-NET,2022-23,202309.0,0-<6 months,All,All,40.3,Observed
UT,2022-23,202304.0,≥85 years,All,All,110,Observed
UT,2022-23,202212.0,≥85 years,All,All,278.7,Observed
UT,2022-23,202301.0,≥85 years,All,All,234.7,Observed
UT,2022-23,202210.0,≥85 years,All,All,330.1,Observed
UT,2022-23,202308.0,≥85 years,All,All,95.4,Observed
UT,2022-23,202307.0,≥85 years,All,All,36.7,Observed
UT,2022-23,202305.0,≥85 years,All,All,88,Observed
UT,2022-23,202302.0,≥85 years,All,All,102.7,Observed
UT,2022-23,202306.0,≥85 years,All,All,29.3,Observed
UT,2022-23,202303.0,≥85 years,All,All,227.4,Observed
UT,2022-23,202211.0,≥85 years,All,All,322.7,Observed
UT,2022-23,202309.0,≥85 years,All,All,102.7,Observed
COVID-NET,2022-23,202304.0,50-64 years,All,All,11.2,Observed
COVID-NET,2022-23,202212.0,50-64 years,All,All,40.5,Observed
COVID-NET,2022-23,202301.0,50-64 years,All,All,32.3,Observed
COVID-NET,2022-23,202210.0,50-64 years,All,All,52.3,Observed
COVID-NET,2022-23,202308.0,50-64 years,All,All,11.9,Observed
COVID-NET,2022-23,202307.0,50-64 years,All,All,6.3,Observed
COVID-NET,2022-23,202305.0,50-64 years,All,All,7.4,Observed
COVID-NET,2022-23,202302.0,50-64 years,All,All,22.8,Observed
COVID-NET,2022-23,202306.0,50-64 years,All,All,5.2,Observed
COVID-NET,2022-23,202303.0,50-64 years,All,All,18.5,Observed
COVID-NET,2022-23,202211.0,50-64 years,All,All,30,Observed
COVID-NET,2022-23,202309.0,50-64 years,All,All,15.9,Observed
NM,2022-23,202304.0,All,All,"AI/AN, non-Hispanic",54.9,Observed
NM,2022-23,202212.0,All,All,"AI/AN, non-Hispanic",62.1,Observed
NM,2022-23,202301.0,All,All,"AI/AN, non-Hispanic",40.6,Observed
NM,2022-23,202210.0,All,All,"AI/AN, non-Hispanic",68,Observed
NM,2022-23,202308.0,All,All,"AI/AN, non-Hispanic",26.3,Observed
NM,2022-23,202307.0,All,All,"AI/AN, non-Hispanic",13.1,Observed
NM,2022-23,202305.0,All,All,"AI/AN, non-Hispanic",26.3,Observed
NM,2022-23,202302.0,All,All,"AI/AN, non-Hispanic",27.4,Observed
NM,2022-23,202306.0,All,All,"AI/AN, non-Hispanic",9.5,Observed
NM,2022-23,202303.0,All,All,"AI/AN, non-Hispanic",71.6,Observed
NM,2022-23,202211.0,All,All,"AI/AN, non-Hispanic",74,Observed
NM,2022-23,202309.0,All,All,"AI/AN, non-Hispanic",31,Observed
COVID-NET,2022-23,202304.0,All,All,"White, non-Hispanic",14.3,Observed
COVID-NET,2022-23,202212.0,All,All,"White, non-Hispanic",48,Observed
COVID-NET,2022-23,202301.0,All,All,"White, non-Hispanic",37.7,Observed
COVID-NET,2022-23,202210.0,All,All,"White, non-Hispanic",65.8,Observed
COVID-NET,2022-23,202308.0,All,All,"White, non-Hispanic",15.1,Observed
COVID-NET,2022-23,202307.0,All,All,"White, non-Hispanic",7.7,Observed
COVID-NET,2022-23,202305.0,All,All,"White, non-Hispanic",10.1,Observed
COVID-NET,2022-23,202302.0,All,All,"White, non-Hispanic",27.4,Observed
COVID-NET,2022-23,202306.0,All,All,"White, non-Hispanic",6.2,Observed
COVID-NET,2022-23,202303.0,All,All,"White, non-Hispanic",22.1,Observed
COVID-NET,2022-23,202211.0,All,All,"White, non-Hispanic",36.9,Observed
COVID-NET,2022-23,202309.0,All,All,"White, non-Hispanic",21.5,Observed
OR,2022-23,202304.0,All,Male,All,15.2,Observed
OR,2022-23,202212.0,All,Male,All,35.2,Observed
OR,2022-23,202301.0,All,Male,All,22.8,Observed
OR,2022-23,202210.0,All,Male,All,44.1,Observed
OR,2022-23,202308.0,All,Male,All,14.6,Observed
OR,2022-23,202307.0,All,Male,All,6.9,Observed
OR,2022-23,202305.0,All,Male,All,9.7,Observed
OR,2022-23,202302.0,All,Male,All,21.4,Observed
OR,2022-23,202306.0,All,Male,All,6,Observed
OR,2022-23,202303.0,All,Male,All,17.4,Observed
OR,2022-23,202211.0,All,Male,All,29.8,Observed
OR,2022-23,202309.0,All,Male,All,22.5,Observed
MD,2023-24,202404.0,All,All,Hispanic,1.4,Observed
MD,2023-24,202402.0,All,All,Hispanic,6.8,Observed
MD,2023-24,202401.0,All,All,Hispanic,9.5,Observed
MD,2023-24,202311.0,All,All,Hispanic,7.2,Observed
MD,2023-24,202310.0,All,All,Hispanic,5.8,Observed
MD,2023-24,202403.0,All,All,Hispanic,3.8,Observed
MD,2023-24,202409.0,All,All,Hispanic,6.4,Observed
MD,2023-24,202408.0,All,All,Hispanic,7.4,Observed
MD,2023-24,202405.0,All,All,Hispanic,1.9,Observed
MD,2023-24,202406.0,All,All,Hispanic,2.9,Observed
